geoid,total_pop,median_income,state,county,tract,name,b01003_001_moe,b19013_001_moe
06037265303,4736,33248,06,037,265303,"Los Angeles County, California",757.0,4103.0
06037265304,3009,16717,06,037,265304,"Los Angeles County, California",385.0,6114.0
06037265306,1788,36477,06,037,265306,"Los Angeles County, California",305.0,30761.0
06037265307,2190,26870,06,037,265307,"Los Angeles County, California",534.0,13427.0
06037265410,1679,151250,06,037,265410,"Los Angeles County, California",375.0,47313.0
06037265420,1474,250001,06,037,265420,"Los Angeles County, California",200.0,
06037265521,1569,71477,06,037,265521,"Los Angeles County, California",239.0,14370.0
06037265522,2086,95227,06,037,265522,"Los Angeles County, California",501.0,14845.0
06037265523,2180,71591,06,037,265523,"Los Angeles County, California",810.0,6872.0
06037265524,2864,112568,06,037,265524,"Los Angeles County, California",368.0,22916.0
06037265601,3019,82361,06,037,265601,"Los Angeles County, California",503.0,33406.0
06037265602,2928,101897,06,037,265602,"Los Angeles County, California",478.0,25321.0
06037265701,1745,110333,06,037,265701,"Los Angeles County, California",185.0,81888.0
06037265702,2993,96395,06,037,265702,"Los Angeles County, California",761.0,25519.0
06037267101,3136,115673,06,037,267101,"Los Angeles County, California",718.0,32764.0
06037267102,2928,132438,06,037,267102,"Los Angeles County, California",475.0,36764.0
06037267201,2775,93750,06,037,267201,"Los Angeles County, California",346.0,35831.0
06037267202,3654,123977,06,037,267202,"Los Angeles County, California",620.0,23579.0
06037267300,3865,82574,06,037,267300,"Los Angeles County, California",519.0,45376.0
06037267403,3538,91705,06,037,267403,"Los Angeles County, California",1088.0,28005.0
06037267404,3325,85481,06,037,267404,"Los Angeles County, California",409.0,17814.0
06037267405,2527,115594,06,037,267405,"Los Angeles County, California",436.0,16663.0
06037267406,1963,90867,06,037,267406,"Los Angeles County, California",358.0,9323.0
06037267502,3228,78750,06,037,267502,"Los Angeles County, California",328.0,31000.0
06037267503,2159,131514,06,037,267503,"Los Angeles County, California",745.0,71085.0
06037267504,3396,120083,06,037,267504,"Los Angeles County, California",633.0,47373.0
06037267600,2434,79153,06,037,267600,"Los Angeles County, California",439.0,13790.0
06037267700,3890,124942,06,037,267700,"Los Angeles County, California",421.0,21279.0
06037267800,3096,103875,06,037,267800,"Los Angeles County, California",378.0,17161.0
06037267901,2627,126250,06,037,267901,"Los Angeles County, California",392.0,19528.0
06037267902,3570,164808,06,037,267902,"Los Angeles County, California",498.0,46524.0
06037269000,4646,181354,06,037,269000,"Los Angeles County, California",845.0,41928.0
06037269100,4212,87672,06,037,269100,"Los Angeles County, California",983.0,28125.0
06037269300,3763,237841,06,037,269300,"Los Angeles County, California",502.0,46067.0
06037269500,3855,250001,06,037,269500,"Los Angeles County, California",522.0,
06037269601,3515,75532,06,037,269601,"Los Angeles County, California",728.0,28225.0
06037269602,2532,79107,06,037,269602,"Los Angeles County, California",451.0,22445.0
06037269700,3769,110362,06,037,269700,"Los Angeles County, California",442.0,17871.0
06037269800,3069,115000,06,037,269800,"Los Angeles County, California",387.0,30491.0
06037269903,3318,84101,06,037,269903,"Los Angeles County, California",479.0,5954.0
06037269905,2227,103778,06,037,269905,"Los Angeles County, California",239.0,4463.0
06037269906,3327,118465,06,037,269906,"Los Angeles County, California",550.0,13237.0
06037269907,2452,93558,06,037,269907,"Los Angeles County, California",293.0,11358.0
06037269908,1847,79210,06,037,269908,"Los Angeles County, California",342.0,14340.0
06037269909,2098,98545,06,037,269909,"Los Angeles County, California",629.0,5280.0
06037270101,1935,82361,06,037,270101,"Los Angeles County, California",394.0,24303.0
06037270102,2198,84479,06,037,270102,"Los Angeles County, California",515.0,34360.0
06037270200,3697,79231,06,037,270200,"Los Angeles County, California",567.0,32803.0
06037270300,2815,66673,06,037,270300,"Los Angeles County, California",489.0,29946.0
06037271100,2461,112333,06,037,271100,"Los Angeles County, California",289.0,45825.0
06037271200,2268,87321,06,037,271200,"Los Angeles County, California",529.0,43146.0
06037271300,5152,116285,06,037,271300,"Los Angeles County, California",623.0,24612.0
06037271400,3266,167350,06,037,271400,"Los Angeles County, California",373.0,44666.0
06037271500,2926,101964,06,037,271500,"Los Angeles County, California",447.0,34644.0
06037271600,5099,112569,06,037,271600,"Los Angeles County, California",650.0,11599.0
06037271702,4092,81200,06,037,271702,"Los Angeles County, California",451.0,13913.0
06037271703,2765,123520,06,037,271703,"Los Angeles County, California",278.0,28197.0
06037271704,2996,150750,06,037,271704,"Los Angeles County, California",908.0,11180.0
06037271801,3045,69063,06,037,271801,"Los Angeles County, California",458.0,19567.0
06037271803,3231,91691,06,037,271803,"Los Angeles County, California",659.0,18989.0
06037271804,2414,91863,06,037,271804,"Los Angeles County, California",337.0,28248.0
06037271901,3144,113922,06,037,271901,"Los Angeles County, California",509.0,25628.0
06037271902,3871,86473,06,037,271902,"Los Angeles County, California",412.0,21213.0
06037272100,4369,116389,06,037,272100,"Los Angeles County, California",585.0,53005.0
06037272201,1991,85536,06,037,272201,"Los Angeles County, California",311.0,17183.0
06037272202,3106,95774,06,037,272202,"Los Angeles County, California",452.0,21619.0
06037272301,3234,120049,06,037,272301,"Los Angeles County, California",487.0,11557.0
06037272302,3766,73114,06,037,272302,"Los Angeles County, California",509.0,4626.0
06037273100,2644,140208,06,037,273100,"Los Angeles County, California",363.0,45077.0
06037273200,2911,125242,06,037,273200,"Los Angeles County, California",439.0,25719.0
06037273300,3024,91763,06,037,273300,"Los Angeles County, California",536.0,20720.0
06037273403,1306,,06,037,273403,"Los Angeles County, California",345.0,
06037273404,1424,79330,06,037,273404,"Los Angeles County, California",281.0,37541.0
06037273502,2625,103624,06,037,273502,"Los Angeles County, California",378.0,11183.0
06037273600,2103,124006,06,037,273600,"Los Angeles County, California",344.0,32529.0
06037273700,2796,128361,06,037,273700,"Los Angeles County, California",379.0,13936.0
06037273800,3027,96699,06,037,273800,"Los Angeles County, California",344.0,28023.0
06037273902,4011,154231,06,037,273902,"Los Angeles County, California",627.0,52260.0
06037274100,4237,144190,06,037,274100,"Los Angeles County, California",785.0,42400.0
06037274202,3820,168700,06,037,274202,"Los Angeles County, California",541.0,53748.0
06037275101,979,140152,06,037,275101,"Los Angeles County, California",151.0,29488.0
06037275102,4265,88375,06,037,275102,"Los Angeles County, California",880.0,20897.0
06037275200,3754,92957,06,037,275200,"Los Angeles County, California",620.0,23284.0
06037275311,4985,94773,06,037,275311,"Los Angeles County, California",548.0,14388.0
06037275312,1991,146389,06,037,275312,"Los Angeles County, California",202.0,52658.0
06037275313,3298,97625,06,037,275313,"Los Angeles County, California",790.0,29950.0
06037275400,4161,140550,06,037,275400,"Los Angeles County, California",581.0,47933.0
06037275500,4808,52656,06,037,275500,"Los Angeles County, California",909.0,10161.0
06037275603,2820,122955,06,037,275603,"Los Angeles County, California",444.0,30645.0
06037275604,10065,173795,06,037,275604,"Los Angeles County, California",875.0,22763.0
06037275605,2701,118003,06,037,275605,"Los Angeles County, California",385.0,16929.0
06037276000,6609,147896,06,037,276000,"Los Angeles County, California",656.0,25790.0
06037276101,2991,117054,06,037,276101,"Los Angeles County, California",551.0,17875.0
06037276102,3262,76962,06,037,276102,"Los Angeles County, California",487.0,30601.0
06037276400,4388,222888,06,037,276400,"Los Angeles County, California",632.0,49003.0
06037276500,5617,141250,06,037,276500,"Los Angeles County, California",273.0,22949.0
06037276601,4136,155833,06,037,276601,"Los Angeles County, California",503.0,39935.0
06037276605,2366,97102,06,037,276605,"Los Angeles County, California",859.0,37293.0
06037276606,2987,112571,06,037,276606,"Los Angeles County, California",269.0,17401.0
06037276607,2787,96897,06,037,276607,"Los Angeles County, California",377.0,21717.0
06037276608,2141,111331,06,037,276608,"Los Angeles County, California",335.0,25459.0
06037277000,5947,146929,06,037,277000,"Los Angeles County, California",1184.0,22048.0
06037277100,3149,139821,06,037,277100,"Los Angeles County, California",637.0,46363.0
06037277200,1845,58170,06,037,277200,"Los Angeles County, California",406.0,6155.0
06037277400,0,,06,037,277400,"Los Angeles County, California",13.0,
06037278001,2220,106563,06,037,278001,"Los Angeles County, California",315.0,42439.0
06037278102,3116,161774,06,037,278102,"Los Angeles County, California",337.0,26929.0
06037291110,4530,52629,06,037,291110,"Los Angeles County, California",742.0,15952.0
06037291120,2178,76250,06,037,291120,"Los Angeles County, California",409.0,16278.0
06037291130,3492,85208,06,037,291130,"Los Angeles County, California",423.0,25692.0
06037291210,4752,56976,06,037,291210,"Los Angeles County, California",771.0,17142.0
06037291220,3008,72880,06,037,291220,"Los Angeles County, California",408.0,13374.0
06037291300,3132,105625,06,037,291300,"Los Angeles County, California",376.0,22486.0
06037292001,4219,50402,06,037,292001,"Los Angeles County, California",603.0,4969.0
06037292002,1993,109833,06,037,292002,"Los Angeles County, California",466.0,18834.0
06037293203,2936,77106,06,037,293203,"Los Angeles County, California",525.0,14450.0
06037293204,3660,107227,06,037,293204,"Los Angeles County, California",1555.0,27177.0
06037293205,3487,57277,06,037,293205,"Los Angeles County, California",549.0,9478.0
06037293206,2882,70724,06,037,293206,"Los Angeles County, California",530.0,23700.0
06037293301,2734,105833,06,037,293301,"Los Angeles County, California",229.0,16903.0
06037293302,4637,101028,06,037,293302,"Los Angeles County, California",809.0,23927.0
06037293304,5317,68769,06,037,293304,"Los Angeles County, California",824.0,11955.0
06037293306,2195,114833,06,037,293306,"Los Angeles County, California",301.0,17201.0
06037293307,2670,60250,06,037,293307,"Los Angeles County, California",752.0,21959.0
06037294110,3938,64143,06,037,294110,"Los Angeles County, California",437.0,33163.0
06037294120,2809,73750,06,037,294120,"Los Angeles County, California",737.0,35671.0
06037294200,4668,71442,06,037,294200,"Los Angeles County, California",690.0,15715.0
06037294301,2731,113362,06,037,294301,"Los Angeles County, California",402.0,15932.0
06037294302,4567,66553,06,037,294302,"Los Angeles County, California",527.0,16074.0
06037294410,5237,69826,06,037,294410,"Los Angeles County, California",709.0,12290.0
06037294421,2763,55881,06,037,294421,"Los Angeles County, California",498.0,8736.0
06037294510,4095,59023,06,037,294510,"Los Angeles County, California",707.0,20518.0
06037294520,3597,54766,06,037,294520,"Los Angeles County, California",354.0,8506.0
06037294610,4021,59896,06,037,294610,"Los Angeles County, California",864.0,36344.0
06037294620,4229,67039,06,037,294620,"Los Angeles County, California",661.0,25496.0
06037294701,2789,34318,06,037,294701,"Los Angeles County, California",426.0,10371.0
06037294810,3929,49143,06,037,294810,"Los Angeles County, California",485.0,10215.0
06037294820,3289,35217,06,037,294820,"Los Angeles County, California",524.0,7341.0
06037294830,4167,63295,06,037,294830,"Los Angeles County, California",701.0,7502.0
06037294900,3824,35385,06,037,294900,"Los Angeles County, California",390.0,10391.0
06037295103,5369,127726,06,037,295103,"Los Angeles County, California",778.0,12136.0
06037296210,3616,54792,06,037,296210,"Los Angeles County, California",729.0,18338.0
06037296220,4154,42407,06,037,296220,"Los Angeles County, California",534.0,18307.0
06037296300,4882,94800,06,037,296300,"Los Angeles County, California",847.0,14325.0
06037296401,3075,113981,06,037,296401,"Los Angeles County, California",496.0,23029.0
06037296402,3346,141406,06,037,296402,"Los Angeles County, California",466.0,48515.0
06037296500,3687,65167,06,037,296500,"Los Angeles County, California",498.0,15380.0
06037296600,5284,47813,06,037,296600,"Los Angeles County, California",685.0,15099.0
06037296901,4492,58030,06,037,296901,"Los Angeles County, California",988.0,21452.0
06037296902,4552,61394,06,037,296902,"Los Angeles County, California",621.0,9733.0
06037297001,1659,193125,06,037,297001,"Los Angeles County, California",183.0,91206.0
06037297002,4376,113288,06,037,297002,"Los Angeles County, California",830.0,28398.0
06037297110,4809,50141,06,037,297110,"Los Angeles County, California",669.0,4028.0
06037297120,3264,59398,06,037,297120,"Los Angeles County, California",476.0,11482.0
06037297201,4078,57276,06,037,297201,"Los Angeles County, California",525.0,11936.0
06037297202,4128,87817,06,037,297202,"Los Angeles County, California",668.0,13382.0
06037297300,2152,113403,06,037,297300,"Los Angeles County, California",270.0,15816.0
06037297400,3248,94426,06,037,297400,"Los Angeles County, California",423.0,36841.0
06037297501,2714,156845,06,037,297501,"Los Angeles County, California",593.0,49657.0
06037297502,2724,95167,06,037,297502,"Los Angeles County, California",471.0,33053.0
06037297601,3443,88798,06,037,297601,"Los Angeles County, California",511.0,29050.0
06037297602,3388,87976,06,037,297602,"Los Angeles County, California",444.0,22013.0
06037300100,6862,158713,06,037,300100,"Los Angeles County, California",849.0,26643.0
06037300200,5382,127614,06,037,300200,"Los Angeles County, California",607.0,30634.0
06037300301,6399,130000,06,037,300301,"Los Angeles County, California",904.0,37435.0
06037300400,5732,111042,06,037,300400,"Los Angeles County, California",866.0,29149.0
06037300501,2785,101813,06,037,300501,"Los Angeles County, California",395.0,43047.0
06037300503,5063,56005,06,037,300503,"Los Angeles County, California",943.0,14802.0
06037300601,6010,96793,06,037,300601,"Los Angeles County, California",962.0,14401.0
06037300602,3326,108720,06,037,300602,"Los Angeles County, California",393.0,22248.0
