geoid,geoid20,year,denom_occupied_housing,no_vehicle_count,no_vehicle_pct
1400000US06037267102,6037267102,2022,1524,263,17.257217
1400000US06037267201,6037267201,2022,1359,11,.80941868
1400000US06037267202,6037267202,2022,1633,158,9.6754436
1400000US06037267300,6037267300,2022,2051,252,12.28669
1400000US06037267403,6037267403,2022,1853,148,7.9870481
1400000US06037267404,6037267404,2022,1584,103,6.5025253
1400000US06037267405,6037267405,2022,1375,59,4.2909093
1400000US06037267406,6037267406,2022,1069,68,6.3610849
1400000US06037267502,6037267502,2022,1649,121,7.3377805
1400000US06037267503,6037267503,2022,1167,43,3.6846616
1400000US06037267504,6037267504,2022,1817,349,19.207485
1400000US06037267600,6037267600,2022,1283,220,17.14731
1400000US06037267700,6037267700,2022,1904,180,9.4537811
1400000US06037267800,6037267800,2022,1556,106,6.8123393
1400000US06037267901,6037267901,2022,1708,162,9.4847775
1400000US06037267902,6037267902,2022,1692,86,5.0827422
1400000US06037269000,6037269000,2022,2051,9,.43881035
1400000US06037269100,6037269100,2022,1574,167,10.609911
1400000US06037269300,6037269300,2022,1395,59,4.2293906
1400000US06037269500,6037269500,2022,1298,41,3.1587057
1400000US06037269601,6037269601,2022,1034,161,15.5706
1400000US06037269602,6037269602,2022,905,60,6.6298342
1400000US06037269700,6037269700,2022,1493,97,6.4969859
1400000US06037269800,6037269800,2022,1494,85,5.6894245
1400000US06037269903,6037269903,2022,1787,112,6.2674875
1400000US06037269905,6037269905,2022,1356,109,8.0383482
1400000US06037269906,6037269906,2022,1612,109,6.7617865
1400000US06037269907,6037269907,2022,1297,75,5.7825751
1400000US06037269908,6037269908,2022,1275,269,21.09804
1400000US06037269909,6037269909,2022,1184,38,3.2094595
1400000US06037270101,6037270101,2022,1184,101,8.530405
1400000US06037270102,6037270102,2022,1093,29,2.6532478
1400000US06037270200,6037270200,2022,1280,105,8.203125
1400000US06037270300,6037270300,2022,1137,37,3.2541776
1400000US06037271100,6037271100,2022,880,97,11.022727
1400000US06037271200,6037271200,2022,1125,113,10.044444
1400000US06037271300,6037271300,2022,2103,101,4.8026628
1400000US06037271400,6037271400,2022,1311,40,3.051106
1400000US06037271500,6037271500,2022,1309,42,3.2085562
1400000US06037271600,6037271600,2022,2071,81,3.911154
1400000US06037271702,6037271702,2022,1846,172,9.3174429
1400000US06037271703,6037271703,2022,1335,21,1.5730337
1400000US06037271704,6037271704,2022,1334,157,11.769115
1400000US06037271801,6037271801,2022,1572,184,11.704835
1400000US06037271803,6037271803,2022,1595,138,8.6520376
1400000US06037271804,6037271804,2022,1024,0,0
1400000US06037271901,6037271901,2022,1365,34,2.4908426
1400000US06037271902,6037271902,2022,1869,65,3.4777956
1400000US06037272100,6037272100,2022,1840,75,4.076087
1400000US06037272201,6037272201,2022,997,91,9.1273823
1400000US06037272202,6037272202,2022,1589,86,5.412209
1400000US06037272301,6037272301,2022,1380,92,6.6666665
1400000US06037272302,6037272302,2022,1875,242,12.906667
1400000US06037273100,6037273100,2022,1233,53,4.2984591
1400000US06037273200,6037273200,2022,1422,121,8.5091419
1400000US06037273300,6037273300,2022,1403,198,14.112616
1400000US06037273403,6037273403,2022,860,235,27.325581
1400000US06037273404,6037273404,2022,1173,210,17.902813
1400000US06037273502,6037273502,2022,1660,241,14.518072
1400000US06037273600,6037273600,2022,1119,39,3.4852548
1400000US06037273700,6037273700,2022,1183,30,2.5359256
1400000US06037273800,6037273800,2022,1475,111,7.5254235
1400000US06037273902,6037273902,2022,2172,111,5.1104975
1400000US06037274100,6037274100,2022,2132,269,12.617261
1400000US06037274202,6037274202,2022,2172,133,6.1233888
1400000US06037275101,6037275101,2022,441,9,2.0408163
1400000US06037275102,6037275102,2022,1315,145,11.026616
1400000US06037275200,6037275200,2022,1631,194,11.894544
1400000US06037275311,6037275311,2022,2592,176,6.7901235
1400000US06037275312,6037275312,2022,1034,15,1.450677
1400000US06037275313,6037275313,2022,1689,89,5.2693901
1400000US06037275400,6037275400,2022,2333,356,15.259323
1400000US06037275500,6037275500,2022,1767,246,13.921902
1400000US06037275603,6037275603,2022,1226,105,8.5644369
1400000US06037275604,6037275604,2022,4770,258,5.4088049
1400000US06037275605,6037275605,2022,1622,80,4.9321823
1400000US06037276000,6037276000,2022,2941,69,2.3461409
1400000US06037276101,6037276101,2022,1764,42,2.3809524
1400000US06037276102,6037276102,2022,1606,206,12.8269
1400000US06037276400,6037276400,2022,1463,27,1.8455229
1400000US06037276500,6037276500,2022,732,13,1.7759563
1400000US06037276601,6037276601,2022,1666,17,1.0204082
1400000US06037276605,6037276605,2022,1277,13,1.018011
1400000US06037276606,6037276606,2022,1801,5,.27762353
1400000US06037276607,6037276607,2022,1426,97,6.8022442
1400000US06037276608,6037276608,2022,1111,46,4.1404142
1400000US06037277000,6037277000,2022,2139,37,1.7297803
1400000US06037277100,6037277100,2022,1085,0,0
1400000US06037277200,6037277200,2022,938,77,8.2089548
1400000US06037277400,6037277400,2022,0,0,
1400000US06037278001,6037278001,2022,1046,142,13.575526
1400000US06037278102,6037278102,2022,1468,31,2.1117165
1400000US06037291110,6037291110,2022,1361,301,22.116091
1400000US06037291120,6037291120,2022,631,77,12.202852
1400000US06037291130,6037291130,2022,991,59,5.9535823
1400000US06037291210,6037291210,2022,1689,123,7.2824159
1400000US06037291220,6037291220,2022,1067,65,6.0918465
1400000US06037291300,6037291300,2022,1104,16,1.4492754
1400000US06037292001,6037292001,2022,1358,80,5.891016
1400000US06037292002,6037292002,2022,536,0,0
1400000US06037293203,6037293203,2022,1029,53,5.1506319
1400000US06037293204,6037293204,2022,1039,51,4.908566
1400000US06037293205,6037293205,2022,1065,117,10.985915
1400000US06037293206,6037293206,2022,784,71,9.0561228
1400000US06037293301,6037293301,2022,952,11,1.1554621
1400000US06037293302,6037293302,2022,1617,42,2.5974026
1400000US06037293304,6037293304,2022,1584,105,6.628788
1400000US06037293306,6037293306,2022,836,4,.47846889
1400000US06037293307,6037293307,2022,903,39,4.3189368
1400000US06037294110,6037294110,2022,1066,40,3.7523453
1400000US06037294120,6037294120,2022,616,24,3.8961039
1400000US06037294200,6037294200,2022,1384,124,8.9595375
1400000US06037294301,6037294301,2022,644,34,5.2795029
1400000US06037294302,6037294302,2022,1221,21,1.7199017
1400000US06037294410,6037294410,2022,1587,235,14.807814
1400000US06037294421,6037294421,2022,985,58,5.8883247
1400000US06037294510,6037294510,2022,1145,81,7.0742359
1400000US06037294520,6037294520,2022,913,110,12.048193
1400000US06037294610,6037294610,2022,1163,201,17.282888
1400000US06037294620,6037294620,2022,1046,18,1.7208413
1400000US06037294701,6037294701,2022,960,260,27.083334
1400000US06037294810,6037294810,2022,1030,80,7.7669902
1400000US06037294820,6037294820,2022,942,180,19.10828
1400000US06037294830,6037294830,2022,1045,121,11.578947
1400000US06037294900,6037294900,2022,1008,128,12.698413
1400000US06037295103,6037295103,2022,2085,168,8.0575542
1400000US06037296210,6037296210,2022,1122,98,8.7344027
1400000US06037296220,6037296220,2022,1768,399,22.567873
1400000US06037296300,6037296300,2022,1890,133,7.0370369
1400000US06037296401,6037296401,2022,1274,85,6.6718993
1400000US06037296402,6037296402,2022,1175,17,1.4468085
1400000US06037296500,6037296500,2022,1212,102,8.4158421
1400000US06037296600,6037296600,2022,2141,376,17.561888
1400000US06037296901,6037296901,2022,1549,129,8.3279533
1400000US06037296902,6037296902,2022,1600,164,10.25
1400000US06037297001,6037297001,2022,611,0,0
1400000US06037297002,6037297002,2022,1717,19,1.1065812
1400000US06037297110,6037297110,2022,1597,305,19.098309
1400000US06037297120,6037297120,2022,1099,126,11.464968
1400000US06037297201,6037297201,2022,1428,114,7.9831934
1400000US06037297202,6037297202,2022,1598,169,10.57572
1400000US06037297300,6037297300,2022,778,9,1.1568123
1400000US06037297400,6037297400,2022,1627,89,5.4701905
1400000US06037297501,6037297501,2022,1027,68,6.6212268
1400000US06037297502,6037297502,2022,1030,99,9.6116505
1400000US06037297601,6037297601,2022,1301,16,1.2298232
1400000US06037297602,6037297602,2022,1654,149,9.0084639
1400000US06037300100,6037300100,2022,2171,98,4.5140491
1400000US06037300200,6037300200,2022,1855,151,8.1401615
1400000US06037300301,6037300301,2022,1982,83,4.1876893
1400000US06037300400,6037300400,2022,1831,11,.60076463
1400000US06037300501,6037300501,2022,1007,55,5.4617677
1400000US06037300503,6037300503,2022,2226,54,2.4258759
1400000US06037300601,6037300601,2022,2114,149,7.0482497
1400000US06037300602,6037300602,2022,1277,106,8.300705
1400000US06037300701,6037300701,2022,2028,93,4.5857987
1400000US06037300702,6037300702,2022,2056,131,6.3715954
1400000US06037300800,6037300800,2022,2671,49,1.8345189
1400000US06037300901,6037300901,2022,2031,56,2.7572625
1400000US06037300902,6037300902,2022,740,29,3.9189188
1400000US06037301000,6037301000,2022,2031,110,5.4160514
1400000US06037301100,6037301100,2022,2802,228,8.1370449
1400000US06037301203,6037301203,2022,1747,205,11.734402
1400000US06037301204,6037301204,2022,2179,266,12.207435
1400000US06037301205,6037301205,2022,685,50,7.2992702
1400000US06037301206,6037301206,2022,1833,251,13.693398
1400000US06037301300,6037301300,2022,679,8,1.1782032
1400000US06037301400,6037301400,2022,1267,26,2.0520916
1400000US06037301501,6037301501,2022,529,5,.94517958
1400000US06037301502,6037301502,2022,2372,281,11.846543
1400000US06037301601,6037301601,2022,2267,677,29.863255
1400000US06037301602,6037301602,2022,1548,82,5.2971578
1400000US06037301701,6037301701,2022,1007,108,10.724926
1400000US06037301702,6037301702,2022,2135,119,5.5737705
1400000US06037301801,6037301801,2022,2511,264,10.51374
1400000US06037301802,6037301802,2022,2363,139,5.8823528
1400000US06037301901,6037301901,2022,1774,89,5.016911
1400000US06037301902,6037301902,2022,1046,62,5.9273424
1400000US06037302002,6037302002,2022,1810,291,16.077349
1400000US06037302003,6037302003,2022,1517,231,15.227423
1400000US06037302004,6037302004,2022,1562,284,18.181818
1400000US06037302102,6037302102,2022,2344,290,12.372014
1400000US06037302103,6037302103,2022,1898,262,13.804005
1400000US06037302104,6037302104,2022,1391,136,9.7771387
1400000US06037302201,6037302201,2022,1800,570,31.666666
1400000US06037302202,6037302202,2022,1941,412,21.226171
1400000US06037302301,6037302301,2022,1374,267,19.432314
1400000US06037302302,6037302302,2022,1829,331,18.097321
1400000US06037302401,6037302401,2022,2721,186,6.835722
1400000US06037302503,6037302503,2022,1471,278,18.898708
1400000US06037302504,6037302504,2022,1360,209,15.367647
1400000US06037302505,6037302505,2022,1416,270,19.067797
1400000US06037302506,6037302506,2022,1165,226,19.399141
1400000US06037310100,6037310100,2022,1909,33,1.7286538
1400000US06037310201,6037310201,2022,2006,148,7.3778663
1400000US06037310202,6037310202,2022,1861,120,6.4481463
1400000US06037310300,6037310300,2022,1126,10,.88809949
1400000US06037310400,6037310400,2022,1245,21,1.686747
1400000US06037310501,6037310501,2022,1598,176,11.013767
1400000US06037310601,6037310601,2022,2501,223,8.9164333
1400000US06037310602,6037310602,2022,1164,43,3.6941581
1400000US06037310701,6037310701,2022,1168,372,31.849316
1400000US06037310703,6037310703,2022,1994,222,11.1334
1400000US06037310704,6037310704,2022,2280,437,19.166666
1400000US06037310705,6037310705,2022,1403,525,37.419815
1400000US06037310800,6037310800,2022,2341,192,8.201623
1400000US06037310900,6037310900,2022,2498,77,3.0824659
1400000US06037311000,6037311000,2022,1473,88,5.9742022
1400000US06037311100,6037311100,2022,1493,57,3.8178165
1400000US06037311200,6037311200,2022,1265,13,1.027668
1400000US06037311300,6037311300,2022,1662,75,4.5126352
1400000US06037311400,6037311400,2022,1010,49,4.8514853
1400000US06037311500,6037311500,2022,2420,42,1.7355372
1400000US06037311601,6037311601,2022,825,31,3.7575758
1400000US06037311602,6037311602,2022,2428,392,16.144976
1400000US06037311700,6037311700,2022,2727,70,2.5669234
1400000US06037311801,6037311801,2022,1314,29,2.2070014
1400000US06037311802,6037311802,2022,1638,94,5.7387056
1400000US06037320101,6037320101,2022,953,24,2.518363
1400000US06037320102,6037320102,2022,928,28,3.0172415
1400000US06037320201,6037320201,2022,1083,133,12.280702
1400000US06037320202,6037320202,2022,1449,13,.89717048
1400000US06037320300,6037320300,2022,1916,273,14.248434
1400000US06037400205,6037400205,2022,872,12,1.3761468
1400000US06037400206,6037400206,2022,1843,14,.75963104
1400000US06037400207,6037400207,2022,1488,0,0
1400000US06037400208,6037400208,2022,495,5,1.010101
1400000US06037400209,6037400209,2022,1616,67,4.1460395
1400000US06037400304,6037400304,2022,2835,25,.88183421
1400000US06037400402,6037400402,2022,1332,13,.97597599
1400000US06037400403,6037400403,2022,1419,60,4.2283297
1400000US06037400404,6037400404,2022,1348,0,0
1400000US06037400501,6037400501,2022,609,8,1.3136289
1400000US06037400602,6037400602,2022,1400,0,0
1400000US06037400603,6037400603,2022,1815,44,2.4242425
1400000US06037400605,6037400605,2022,2403,86,3.5788598
1400000US06037400801,6037400801,2022,1917,19,.99113196
1400000US06037401001,6037401001,2022,962,7,.7276507
1400000US06037401002,6037401002,2022,1613,62,3.8437693
1400000US06037401101,6037401101,2022,1880,73,3.8829787
1400000US06037401102,6037401102,2022,1336,65,4.8652697
1400000US06037401201,6037401201,2022,1021,16,1.5670911
1400000US06037401202,6037401202,2022,1320,18,1.3636364
1400000US06037401203,6037401203,2022,1589,81,5.0975456
1400000US06037401303,6037401303,2022,776,59,7.6030927
1400000US06037401304,6037401304,2022,1827,46,2.5177886
1400000US06037401311,6037401311,2022,2403,94,3.911777
1400000US06037401312,6037401312,2022,1883,90,4.7796068
1400000US06037401500,6037401500,2022,1861,51,2.7404621
1400000US06037401601,6037401601,2022,2315,163,7.0410366
1400000US06037401602,6037401602,2022,2147,140,6.5207267
1400000US06037401705,6037401705,2022,968,10,1.0330578
1400000US06037401706,6037401706,2022,1612,203,12.593052
1400000US06037401707,6037401707,2022,2740,331,12.080292
1400000US06037401801,6037401801,2022,1598,109,6.8210263
1400000US06037401802,6037401802,2022,1387,56,4.0374908
1400000US06037401901,6037401901,2022,110,18,16.363636
1400000US06037401902,6037401902,2022,2984,351,11.762734
1400000US06037402001,6037402001,2022,1450,79,5.448276
1400000US06037402002,6037402002,2022,1687,172,10.195614
1400000US06037402101,6037402101,2022,1081,6,.55504161
1400000US06037402102,6037402102,2022,1325,7,.52830189
1400000US06037402200,6037402200,2022,2089,74,3.5423648
1400000US06037402301,6037402301,2022,1395,113,8.100358
1400000US06037402303,6037402303,2022,1022,76,7.436399
1400000US06037402304,6037402304,2022,1020,93,9.1176472
1400000US06037402403,6037402403,2022,1102,40,3.6297641
1400000US06037402404,6037402404,2022,0,0,
1400000US06037402405,6037402405,2022,560,14,2.5
1400000US06037402406,6037402406,2022,1282,52,4.0561624
1400000US06037402501,6037402501,2022,1357,200,14.738394
1400000US06037402503,6037402503,2022,1122,26,2.3172905
1400000US06037402504,6037402504,2022,790,84,10.632912
1400000US06037402601,6037402601,2022,743,108,14.535666
1400000US06037402602,6037402602,2022,1885,209,11.087533
1400000US06037402702,6037402702,2022,1386,195,14.069264
1400000US06037402703,6037402703,2022,1342,62,4.6199703
1400000US06037402705,6037402705,2022,865,4,.46242774
1400000US06037402706,6037402706,2022,964,115,11.929461
1400000US06037402801,6037402801,2022,1136,87,7.6584506
1400000US06037402803,6037402803,2022,756,26,3.4391534
1400000US06037402804,6037402804,2022,1005,45,4.477612
1400000US06037402902,6037402902,2022,1730,159,9.1907511
1400000US06037402903,6037402903,2022,986,102,10.344828
1400000US06037402904,6037402904,2022,879,14,1.592719
1400000US06037403000,6037403000,2022,1615,147,9.1021671
1400000US06037403305,6037403305,2022,687,5,.72780204
1400000US06037403316,6037403316,2022,2587,55,2.1260147
1400000US06037403317,6037403317,2022,1654,41,2.4788392
1400000US06037403318,6037403318,2022,2107,14,.66445184
1400000US06037403319,6037403319,2022,1612,15,.93052107
1400000US06037403320,6037403320,2022,1641,7,.42656916
1400000US06037403321,6037403321,2022,1731,121,6.9901791
1400000US06037403323,6037403323,2022,1735,20,1.1527377
1400000US06037403324,6037403324,2022,2120,0,0
1400000US06037403325,6037403325,2022,1550,51,3.2903225
1400000US06037403326,6037403326,2022,678,32,4.7197642
1400000US06037403327,6037403327,2022,822,36,4.3795619
1400000US06037403328,6037403328,2022,1693,57,3.3668046
1400000US06037403401,6037403401,2022,1453,27,1.8582244
