geoid,geoid20,year,denom_total_hh,med_hh_inc_adj,med_hh_inc
1400000US06037543502,6037543502,2000,1289,78305,42815
1400000US06037543503,6037543503,2000,1820,91170,49849
1400000US06037543601,6037543601,2000,1023,92658,50662
1400000US06037543603,6037543603,2000,1589,94381,51605
1400000US06037543605,6037543605,2000,1445,94513,51676
1400000US06037543606,6037543606,2000,1013,94513,51676
1400000US06037543607,6037543607,2000,643,115314,63050
1400000US06037543701,6037543701,2000,657,98233,53710
1400000US06037543703,6037543703,2000,960,99557,54435
1400000US06037543704,6037543704,2000,862,88865,48589
1400000US06037543705,6037543705,2000,833,88865,48589
1400000US06037543801,6037543801,2000,1489,82722,45230
1400000US06037543803,6037543803,2000,1047,83099,45436
1400000US06037543804,6037543804,2000,832,83099,45436
1400000US06037543903,6037543903,2000,979,97185,53138
1400000US06037543905,6037543905,2000,951,76581,41872
1400000US06037544001,6037544001,2000,1015,78723,43043
1400000US06037544002,6037544002,2000,1049,78644,43000
1400000US06037550101,6037550101,2000,807,94805,51836
1400000US06037550201,6037550201,2000,774,85723,46870
1400000US06037550202,6037550202,2000,1403,85723,46870
1400000US06037550301,6037550301,2000,1343,91348,49946
1400000US06037550501,6037550501,2000,788,116118,63490
1400000US06037550502,6037550502,2000,1572,116870,63901
1400000US06037550601,6037550601,2000,1650,94379,51603
1400000US06037550602,6037550602,2000,1281,94379,51603
1400000US06037550700,6037550700,2000,2038,104355,57058
1400000US06037550801,6037550801,2000,1189,100204,54788
1400000US06037550802,6037550802,2000,984,100204,54788
1400000US06037550901,6037550901,2000,1264,76984,42092
1400000US06037550902,6037550902,2000,1986,76984,42092
1400000US06037551001,6037551001,2000,1371,93511,51129
1400000US06037551002,6037551002,2000,925,93511,51129
1400000US06037551101,6037551101,2000,1230,58545,32010
1400000US06037551102,6037551102,2000,1676,58545,32010
1400000US06037551201,6037551201,2000,1147,77965,42629
1400000US06037551203,6037551203,2000,1102,75702,41391
1400000US06037551204,6037551204,2000,1034,75702,41391
1400000US06037551300,6037551300,2000,1892,62372,34103
1400000US06037551401,6037551401,2000,1370,80741,44146
1400000US06037551402,6037551402,2000,1365,80697,44123
1400000US06037551501,6037551501,2000,1605,88040,48138
1400000US06037551502,6037551502,2000,1160,88229,48241
1400000US06037551700,6037551700,2000,1716,86201,47132
1400000US06037551801,6037551801,2000,1160,84085,45975
1400000US06037551802,6037551802,2000,1105,84085,45975
1400000US06037551900,6037551900,2000,1428,83907,45878
1400000US06037552001,6037552001,2000,1002,76871,42031
1400000US06037552002,6037552002,2000,958,76871,42031
1400000US06037552100,6037552100,2000,1541,79967,43724
1400000US06037552200,6037552200,2000,1872,65658,35900
1400000US06037552301,6037552301,2000,1413,85926,46982
1400000US06037552302,6037552302,2000,1060,85926,46982
1400000US06037552400,6037552400,2000,603,82071,44874
1400000US06037552601,6037552601,2000,1102,71540,39116
1400000US06037552602,6037552602,2000,1106,93482,51113
1400000US06037552700,6037552700,2000,1693,96619,52828
1400000US06037552800,6037552800,2000,1614,91051,49784
1400000US06037552900,6037552900,2000,1915,82466,45089
1400000US06037553000,6037553000,2000,1200,93525,51136
1400000US06037553100,6037553100,2000,1913,74942,40976
1400000US06037553201,6037553201,2000,1063,97684,53411
1400000US06037553202,6037553202,2000,905,97684,53411
1400000US06037553300,6037553300,2000,992,76540,41850
1400000US06037553400,6037553400,2000,995,78582,42966
1400000US06037553502,6037553502,2000,1251,60358,33002
1400000US06037553503,6037553503,2000,680,75307,41176
1400000US06037553504,6037553504,2000,1342,75314,41179
1400000US06037553601,6037553601,2000,1326,62002,33901
1400000US06037553602,6037553602,2000,1239,75578,41323
1400000US06037553701,6037553701,2000,879,63354,34640
1400000US06037553702,6037553702,2000,1138,67114,36696
1400000US06037553801,6037553801,2000,1010,55445,30316
1400000US06037553802,6037553802,2000,1863,60847,33269
1400000US06037553901,6037553901,2000,1648,82218,44954
1400000US06037553902,6037553902,2000,1682,64656,35352
1400000US06037554001,6037554001,2000,1194,103876,56796
1400000US06037554002,6037554002,2000,1722,73492,40183
1400000US06037554101,6037554101,2000,1112,48169,26337
1400000US06037554105,6037554105,2000,1417,60844,33267
1400000US06037554106,6037554106,2000,1153,60844,33267
1400000US06037554201,6037554201,2000,1134,82449,45081
1400000US06037554203,6037554203,2000,1262,63951,34967
1400000US06037554204,6037554204,2000,1559,63951,34967
1400000US06037554301,6037554301,2000,946,70676,38643
1400000US06037554302,6037554302,2000,1171,70572,38587
1400000US06037554403,6037554403,2000,1688,63159,34533
1400000US06037554404,6037554404,2000,1330,76447,41799
1400000US06037554405,6037554405,2000,1086,75718,41400
1400000US06037554406,6037554406,2000,1687,75809,41450
1400000US06037554511,6037554511,2000,1220,117713,64362
1400000US06037554512,6037554512,2000,1856,148425,81154
1400000US06037554513,6037554513,2000,804,116936,63937
1400000US06037554514,6037554514,2000,1443,110441,60386
1400000US06037554515,6037554515,2000,1056,160166,87574
1400000US06037554516,6037554516,2000,1291,145185,79383
1400000US06037554517,6037554517,2000,1469,112878,61718
1400000US06037554518,6037554518,2000,1572,138492,75723
1400000US06037554519,6037554519,2000,1167,147397,80592
1400000US06037554521,6037554521,2000,1928,126431,69128
1400000US06037554522,6037554522,2000,1597,141940,77608
1400000US06037554600,6037554600,2000,1267,78351,42840
1400000US06037554700,6037554700,2000,998,84587,46249
1400000US06037554801,6037554801,2000,763,79969,43725
1400000US06037554802,6037554802,2000,1685,87208,47682
1400000US06037554900,6037554900,2000,2016,78524,42935
1400000US06037555001,6037555001,2000,1511,85399,46693
1400000US06037555002,6037555002,2000,1117,89591,48985
1400000US06037555105,6037555105,2000,1444,74544,40758
1400000US06037555106,6037555106,2000,1174,73002,39915
1400000US06037555107,6037555107,2000,1872,97393,53251
1400000US06037555202,6037555202,2000,1163,140253,76686
1400000US06037555211,6037555211,2000,1251,65775,35964
1400000US06037555212,6037555212,2000,1294,73528,40203
1400000US06037555300,6037555300,2000,1194,96582,52808
1400000US06037570001,6037570001,2000,1540,104533,57155
1400000US06037570002,6037570002,2000,898,114064,62367
1400000US06037570003,6037570003,2000,1405,105922,57915
1400000US06037570100,6037570100,2000,724,94985,51935
1400000US06037570202,6037570202,2000,1599,75566,41317
1400000US06037570203,6037570203,2000,1170,52210,28547
1400000US06037570204,6037570204,2000,984,59157,32345
1400000US06037570303,6037570303,2000,1144,52434,28669
1400000US06037570304,6037570304,2000,1354,50230,27464
1400000US06037570305,6037570305,2000,1277,58147,31793
1400000US06037570306,6037570306,2000,806,58147,31793
1400000US06037570402,6037570402,2000,940,81696,44669
1400000US06037570403,6037570403,2000,1129,58776,32137
1400000US06037570404,6037570404,2000,822,58784,32141
1400000US06037570502,6037570502,2000,1771,65481,35803
1400000US06037570503,6037570503,2000,743,83501,45656
1400000US06037570504,6037570504,2000,1306,83501,45656
1400000US06037570601,6037570601,2000,1561,54248,29661
1400000US06037570602,6037570602,2000,1785,65743,35946
1400000US06037570603,6037570603,2000,1729,47546,25996
1400000US06037570701,6037570701,2000,2534,84886,46413
1400000US06037570703,6037570703,2000,1161,110055,60174
1400000US06037570800,6037570800,2000,1871,111055,60721
1400000US06037570901,6037570901,2000,1886,119655,65423
1400000US06037570902,6037570902,2000,1266,102863,56242
1400000US06037571000,6037571000,2000,1960,113962,62311
1400000US06037571101,6037571101,2000,1560,121345,66348
1400000US06037571102,6037571102,2000,1300,118508,64796
1400000US06037571201,6037571201,2000,1542,93609,51182
1400000US06037571202,6037571202,2000,1545,93609,51182
1400000US06037571300,6037571300,2000,1549,124433,68036
1400000US06037571400,6037571400,2000,1538,106819,58405
1400000US06037571502,6037571502,2000,1795,76945,42071
1400000US06037571504,6037571504,2000,1647,86545,47320
1400000US06037571505,6037571505,2000,928,86545,47320
1400000US06037571600,6037571600,2000,691,19614,10725
1400000US06037571701,6037571701,2000,1717,65092,35590
1400000US06037571703,6037571703,2000,1069,56650,30974
1400000US06037571704,6037571704,2000,1147,56650,30974
1400000US06037571800,6037571800,2000,1319,159303,87102
1400000US06037571900,6037571900,2000,2324,94811,51839
1400000US06037572001,6037572001,2000,2342,112763,61655
1400000US06037572201,6037572201,2000,2056,92347,50493
1400000US06037572202,6037572202,2000,1103,97478,53298
1400000US06037572301,6037572301,2000,921,73691,40292
1400000US06037572500,6037572500,2000,1256,30328,16582
1400000US06037572600,6037572600,2000,1228,89508,48940
1400000US06037572700,6037572700,2000,1306,80315,43914
1400000US06037573002,6037573002,2000,1110,29569,16168
1400000US06037573003,6037573003,2000,595,43808,23953
1400000US06037573004,6037573004,2000,1525,43808,23953
1400000US06037573101,6037573101,2000,1012,58259,31854
1400000US06037573102,6037573102,2000,1280,58259,31854
1400000US06037573201,6037573201,2000,1327,47731,26098
1400000US06037573202,6037573202,2000,1418,42952,23485
1400000US06037573300,6037573300,2000,997,42354,23158
1400000US06037573401,6037573401,2000,489,77291,42260
1400000US06037573402,6037573402,2000,2218,86076,47064
1400000US06037573403,6037573403,2000,888,107594,58829
1400000US06037573601,6037573601,2000,2320,124390,68013
1400000US06037573700,6037573700,2000,1717,113767,62204
1400000US06037573800,6037573800,2000,1553,110802,60583
1400000US06037573902,6037573902,2000,937,130954,71602
1400000US06037574000,6037574000,2000,1978,129992,71075
1400000US06037574100,6037574100,2000,1943,110322,60321
1400000US06037574201,6037574201,2000,1112,123658,67612
1400000US06037574202,6037574202,2000,720,95272,52091
1400000US06037574300,6037574300,2000,2237,114397,62549
1400000US06037574400,6037574400,2000,1954,129853,70999
1400000US06037574500,6037574500,2000,2311,136602,74690
1400000US06037574602,6037574602,2000,564,156858,85765
1400000US06037574800,6037574800,2000,1506,85747,46883
1400000US06037574901,6037574901,2000,1409,117692,64350
1400000US06037574902,6037574902,2000,1926,79450,43441
1400000US06037575001,6037575001,2000,1543,83290,45540
1400000US06037575002,6037575002,2000,1807,90070,49247
1400000US06037575101,6037575101,2000,1450,44623,24398
1400000US06037575102,6037575102,2000,1211,37224,20353
1400000US06037575103,6037575103,2000,1953,41359,22614
1400000US06037575201,6037575201,2000,1372,35694,19516
1400000US06037575202,6037575202,2000,1213,37295,20392
1400000US06037575300,6037575300,2000,1268,37251,20368
1400000US06037575401,6037575401,2000,1189,35892,19624
1400000US06037575402,6037575402,2000,945,36271,19832
1400000US06037575801,6037575801,2000,674,41654,22775
1400000US06037575802,6037575802,2000,1490,34957,19113
1400000US06037575803,6037575803,2000,1047,31561,17256
1400000US06037575901,6037575901,2000,1375,47259,25839
1400000US06037575902,6037575902,2000,2618,40253,22009
1400000US06037576001,6037576001,2000,2099,52799,28869
1400000US06037576200,6037576200,2000,2486,31030,16966
1400000US06037576301,6037576301,2000,1290,38373,20981
1400000US06037576302,6037576302,2000,1524,38373,20981
1400000US06037576401,6037576401,2000,1218,33463,18296
1400000US06037576402,6037576402,2000,1310,38961,21302
1400000US06037576403,6037576403,2000,1498,35697,19518
1400000US06037576501,6037576501,2000,1479,37966,20759
1400000US06037576502,6037576502,2000,2078,46712,25540
1400000US06037576503,6037576503,2000,1771,44242,24190
1400000US06037576601,6037576601,2000,2663,57586,31486
1400000US06037576602,6037576602,2000,2516,66756,36500
1400000US06037576700,6037576700,2000,2236,89814,49107
1400000US06037576801,6037576801,2000,2111,66658,36446
1400000US06037576802,6037576802,2000,1972,68060,37213
1400000US06037576901,6037576901,2000,1838,39346,21513
1400000US06037576903,6037576903,2000,1447,50503,27613
1400000US06037576904,6037576904,2000,1209,50503,27613
1400000US06037577000,6037577000,2000,3260,67750,37044
1400000US06037577100,6037577100,2000,3420,76282,41709
1400000US06037577200,6037577200,2000,3321,92809,50745
1400000US06037577300,6037577300,2000,3436,97909,53533
1400000US06037577400,6037577400,2000,1765,104836,57321
1400000US06037577501,6037577501,2000,1699,150725,82412
1400000US06037577504,6037577504,2000,882,120244,65745
1400000US06037577602,6037577602,2000,1811,126314,69064
1400000US06037577604,6037577604,2000,728,152398,83326
1400000US06037577605,6037577605,2000,2116,140745,76955
1400000US06037577606,6037577606,2000,1599,140745,76955
1400000US06037577700,6037577700,2000,1095,73063,39948
1400000US06037577800,6037577800,2000,1147,92719,50695
1400000US06037577900,6037577900,2000,2064,85994,47019
1400000US06037578000,6037578000,2000,1262,48561,26552
1400000US06037578100,6037578100,2000,11,2,1
1400000US06037599000,6037599000,2000,1129,71857,39289
1400000US06037600100,6037600100,2000,1813,37853,20697
1400000US06037600201,6037600201,2000,1134,39729,21722
1400000US06037600202,6037600202,2000,1850,37294,20391
1400000US06037600302,6037600302,2000,1040,63948,34965
1400000US06037600303,6037600303,2000,1044,33438,18283
1400000US06037600304,6037600304,2000,953,33438,18283
1400000US06037600400,6037600400,2000,1421,73554,40217
1400000US06037600501,6037600501,2000,925,83978,45916
1400000US06037600601,6037600601,2000,964,90467,49464
1400000US06037600602,6037600602,2000,895,39356,21518
1400000US06037600702,6037600702,2000,1016,80372,43945
1400000US06037600703,6037600703,2000,944,112934,61749
1400000US06037600704,6037600704,2000,1276,65472,35798
1400000US06037600801,6037600801,2000,1231,88239,48246
1400000US06037600802,6037600802,2000,1148,76767,41974
1400000US06037600902,6037600902,2000,2536,53361,29176
1400000US06037600911,6037600911,2000,1127,75825,41459
1400000US06037600912,6037600912,2000,1495,62683,34273
1400000US06037601001,6037601001,2000,1172,42531,23254
1400000US06037601002,6037601002,2000,2021,60382,33015
1400000US06037601100,6037601100,2000,1941,48432,26481
1400000US06037601202,6037601202,2000,1056,68962,37706
1400000US06037601211,6037601211,2000,1105,48988,26785
1400000US06037601212,6037601212,2000,2006,54457,29776
1400000US06037601301,6037601301,2000,780,88617,48453
1400000US06037601302,6037601302,2000,2877,58099,31767
1400000US06037601303,6037601303,2000,2118,59307,32427
1400000US06037601401,6037601401,2000,1507,60867,33280
1400000US06037601402,6037601402,2000,1372,73596,40240
1400000US06037601501,6037601501,2000,1037,43212,23627
1400000US06037601502,6037601502,2000,818,55381,30281
1400000US06037601600,6037601600,2000,1069,56576,30934
1400000US06037601700,6037601700,2000,1227,47250,25835
1400000US06037601801,6037601801,2000,794,62828,34353
1400000US06037601802,6037601802,2000,956,49371,26994
1400000US06037601900,6037601900,2000,1409,46515,25433
1400000US06037602002,6037602002,2000,816,64775,35417
1400000US06037602003,6037602003,2000,1215,67510,36912
1400000US06037602103,6037602103,2000,2136,50901,27831
1400000US06037602104,6037602104,2000,1736,55420,30302
1400000US06037602105,6037602105,2000,1377,60254,32945
1400000US06037602106,6037602106,2000,2141,54437,29764
1400000US06037602201,6037602201,2000,1596,77430,42336
1400000US06037602202,6037602202,2000,490,77430,42336
1400000US06037602301,6037602301,2000,1926,95684,52317
1400000US06037602302,6037602302,2000,1130,135506,74090
1400000US06037602402,6037602402,2000,2227,93367,51050
1400000US06037602403,6037602403,2000,1671,47931,26207
1400000US06037602404,6037602404,2000,1980,70234,38402
1400000US06037602504,6037602504,2000,1833,47536,25991
1400000US06037602505,6037602505,2000,1619,47536,25991
1400000US06037602506,6037602506,2000,1718,49496,27063
1400000US06037602507,6037602507,2000,1594,49496,27063
1400000US06037602510,6037602510,2000,1094,53021,28990
